user_id,course_id,course_name,instructor,course_duration_hours,certification_offered,difficulty_level,rating,enrollment_numbers,course_price,feedback_score,study_material_available,time_spent_hours,previous_courses_taken,completion_ratio
15705,7376,Python for Beginners,Dr. Robert Davis,53.0,1,0,3.2,41655,188.85,0.621,1,25.22,7,0.4758490566037736
49612,8901,Python for Beginners,Sarah Lee,32.1,1,0,4.6,48613,255.54,0.699,1,30.52,5,0.9507788161993769
19173,3732,Personal Finance and Wealth Building,Dr. John Smith,96.2,0,0,3.6,41185,306.38,0.454,1,23.75,7,0.24688149688149688
19196,5435,Networking and System Administration,Daniel White,63.7,1,2,5.0,24735,233.89,0.736,1,24.07,1,0.3778649921507064
3116,4820,Photography and Video Editing,Dr. John Smith,56.3,0,0,3.6,16548,226.43,0.716,1,30.95,5,0.5497335701598579
27126,2185,Cybersecurity for Professionals,Dr. John Smith,58.9,1,0,4.0,11406,111.02,0.879,1,36.87,4,0.6259762308998302
24486,9244,AI for Business Leaders,Daniel White,54.2,1,0,4.1,41889,236.65,0.724,1,25.08,3,0.462730627306273
38313,231,DevOps and Continuous Deployment,Dr. John Smith,13.1,0,2,2.1,42747,420.14,0.47,0,7.85,6,0.599236641221374
45977,2482,Python for Beginners,Sophia Anderson,18.0,1,1,3.6,39106,354.8,0.506,1,33.23,3,1.846111111111111
47153,7212,Mobile App Development with Swift,Charlotte King,17.5,1,0,4.2,10561,145.26,1.0,1,28.85,5,1.6485714285714286
12865,4167,Mobile App Development with Swift,Jessica Martinez,62.0,1,0,3.1,5975,434.41,0.694,1,1.0,7,0.016129032258064516
11378,8343,Game Development with Unity,Benjamin Lewis,60.6,1,2,5.0,33433,119.1,0.865,1,1.0,5,0.0165016501650165
26371,3728,Ethical Hacking Masterclass,Charlotte King,69.0,1,2,4.9,12711,259.22,0.497,1,12.31,3,0.17840579710144927
39310,8248,Blockchain and Decentralized Applications,Prof. Emily Johnson,65.2,1,1,4.5,9342,154.11,0.614,1,33.17,3,0.5087423312883436
18349,1046,Mobile App Development with Swift,Charlotte King,99.0,1,0,4.5,29704,393.31,0.75,1,35.0,6,0.35353535353535354
4770,1659,Networking and System Administration,Sarah Lee,28.2,1,1,5.0,24203,374.78,0.718,1,3.9,7,0.13829787234042554
42454,3991,Stock Market and Trading Strategies,Benjamin Lewis,53.3,0,0,4.4,35439,336.15,0.822,1,19.28,5,0.36172607879924956
12964,1811,Public Speaking Mastery,Dr. Robert Davis,99.7,0,0,4.9,28396,214.28,0.533,0,36.96,1,0.3707121364092277
30735,9562,Graphic Design with Canva,Ethan Hall,65.7,0,0,3.7,9901,244.96,0.676,1,34.72,4,0.528462709284627
4234,1313,Blockchain and Decentralized Applications,Dr. Robert Davis,12.7,0,0,4.5,37140,200.52,0.77,1,5.56,2,0.43779527559055115
45874,5691,Game Development with Unity,Benjamin Lewis,83.9,1,2,5.0,1333,139.11,0.856,1,47.43,4,0.5653158522050059
15267,9513,Fitness and Nutrition Coaching,David Wilson,25.3,1,2,4.6,22628,57.07,0.735,1,18.73,3,0.7403162055335968
19050,4135,Public Speaking Mastery,Dr. Mia Walker,86.9,0,1,4.5,7636,53.91,0.997,1,35.46,5,0.40805523590333714
28753,1154,Data Visualization with Tableau,Olivia Taylor,69.4,1,2,2.9,35671,315.85,0.667,1,13.79,4,0.1987031700288184
28975,185,AI for Business Leaders,Liam Adams,19.6,1,0,3.9,7888,319.38,0.72,1,53.31,3,2.7198979591836734
46354,6393,Public Speaking Mastery,Jessica Martinez,69.0,0,1,3.0,7486,326.54,0.661,1,22.84,1,0.3310144927536232
40049,3089,Networking and System Administration,Isabella Scott,80.2,1,2,4.3,11343,264.69,0.779,0,45.56,4,0.5680798004987532
35225,3083,Public Speaking Mastery,Sarah Lee,48.5,1,1,2.9,19826,156.47,0.654,1,10.2,4,0.21030927835051544
14243,1662,Data Visualization with Tableau,Liam Adams,70.3,1,1,4.1,11091,291.67,0.713,1,15.39,6,0.21891891891891893
43728,6789,DevOps and Continuous Deployment,Benjamin Lewis,11.6,1,0,3.5,47695,211.55,0.844,1,29.28,3,2.524137931034483
30515,9800,Cloud Computing Essentials,Charlotte King,82.5,0,1,4.3,33820,59.81,0.769,1,14.64,6,0.17745454545454545
35181,4987,Mobile App Development with Swift,William Thomas,21.3,0,1,4.6,28624,130.82,0.639,1,17.33,7,0.8136150234741782
11255,6720,AI for Business Leaders,Liam Adams,74.8,1,2,4.0,5962,460.24,0.488,1,12.58,3,0.16818181818181818
30961,6441,Ethical Hacking Masterclass,Dr. John Smith,10.1,1,1,5.0,39283,276.12,0.943,0,22.92,3,2.2693069306930695
38160,3668,Mobile App Development with Swift,Jessica Martinez,72.8,0,0,3.6,36510,40.14,0.755,1,16.59,2,0.22788461538461538
30185,731,Blockchain and Decentralized Applications,James Clark,90.0,1,1,4.0,5063,244.09,0.6,1,23.46,4,0.26066666666666666
40792,9529,Project Management Fundamentals,William Thomas,81.9,1,2,4.9,27029,330.47,0.647,0,12.25,5,0.14957264957264957
42764,3263,Fitness and Nutrition Coaching,Sophia Anderson,46.5,0,2,3.8,25414,168.35,0.576,1,6.25,4,0.13440860215053763
9289,8859,AI for Business Leaders,Emma Harris,62.5,0,0,4.1,38801,361.65,0.772,1,24.86,3,0.39776
23152,30,Project Management Fundamentals,Benjamin Lewis,30.3,0,0,3.2,6541,388.4,0.878,1,11.45,6,0.37788778877887785
11941,7210,Photography and Video Editing,Michael Brown,37.2,0,0,2.5,20266,306.5,0.968,1,31.17,5,0.8379032258064516
23840,2872,Data Visualization with Tableau,Isabella Scott,25.1,1,0,4.5,34038,85.48,0.831,1,46.78,7,1.8637450199203187
33302,8905,DevOps and Continuous Deployment,James Clark,67.8,1,2,4.1,9678,155.66,0.712,1,1.68,4,0.024778761061946902
9133,6894,Blockchain and Decentralized Applications,Sarah Lee,92.5,1,1,3.8,17567,498.57,0.805,1,29.49,5,0.3188108108108108
31827,4793,Ethical Hacking Masterclass,Michael Brown,11.7,1,0,3.8,28256,153.44,0.394,0,7.7,5,0.6581196581196582
42226,7166,Stock Market and Trading Strategies,Charlotte King,97.6,0,0,4.1,39999,274.8,0.647,0,19.15,2,0.19620901639344263
16396,3147,Mobile App Development with Swift,William Thomas,75.4,1,0,3.5,15502,118.44,0.957,1,10.79,3,0.14310344827586205
33285,3734,DevOps and Continuous Deployment,Emma Harris,86.3,1,1,4.5,8995,497.53,0.562,1,35.43,3,0.41054461181923524
15476,5344,Networking and System Administration,David Wilson,16.0,1,2,3.3,18370,81.27,0.483,1,1.0,7,0.0625
29019,1124,Stock Market and Trading Strategies,Daniel White,91.3,0,0,4.5,2318,276.9,0.825,1,39.1,4,0.42825848849945236
43028,677,Cloud Computing Essentials,Dr. Robert Davis,35.0,0,0,2.6,1464,130.81,0.749,1,26.44,3,0.7554285714285714
1725,7813,Public Speaking Mastery,Michael Brown,83.9,0,1,3.2,2625,265.7,0.495,1,46.19,4,0.5505363528009535
34952,1299,Python for Beginners,Michael Brown,24.3,1,1,3.2,5524,480.14,0.523,0,26.59,3,1.0942386831275719
23990,9390,Advanced Machine Learning,Sophia Anderson,21.4,1,1,3.2,44764,275.0,0.695,1,16.69,6,0.7799065420560749
46928,7653,Data Visualization with Tableau,Emma Harris,94.2,1,0,4.9,39401,428.44,0.676,1,30.97,9,0.3287685774946921
48698,2024,Game Development with Unity,Charlotte King,70.7,1,2,5.0,40032,368.46,0.502,1,19.89,4,0.2813295615275813
47809,980,Advanced Machine Learning,James Clark,9.7,1,2,4.0,16762,25.33,0.846,1,8.69,4,0.8958762886597939
14853,9111,DevOps and Continuous Deployment,Prof. Emily Johnson,34.7,1,1,4.8,25992,388.36,0.633,1,37.3,6,1.0749279538904897
45215,1697,Public Speaking Mastery,Isabella Scott,43.5,1,0,2.4,32042,356.15,0.707,1,12.59,2,0.28942528735632184
10007,195,Ethical Hacking Masterclass,Daniel White,50.0,0,1,4.0,4796,259.83,0.758,1,19.34,8,0.3868
46485,7621,Advanced Machine Learning,Liam Adams,20.9,1,2,4.2,13100,161.63,0.724,0,1.0,1,0.04784688995215311
6656,868,DevOps and Continuous Deployment,Benjamin Lewis,8.1,1,1,3.4,9551,415.74,1.0,1,18.78,6,2.318518518518519
34444,854,Public Speaking Mastery,Emma Harris,58.7,1,0,3.3,1560,461.04,0.947,1,9.89,4,0.16848381601362863
24580,6417,Cloud Computing Essentials,Alexander Young,79.7,1,0,4.3,43470,281.62,0.614,1,30.28,8,0.37992471769134256
2794,9903,Personal Finance and Wealth Building,Olivia Taylor,9.3,1,1,4.1,11587,28.41,0.755,0,30.05,8,3.2311827956989245
22632,6567,Networking and System Administration,Jessica Martinez,92.7,1,1,3.8,32868,309.69,0.831,0,10.97,5,0.11833872707659115
26997,3985,Personal Finance and Wealth Building,Dr. Robert Davis,68.1,1,1,3.8,40338,112.5,0.811,1,34.94,7,0.5130690161527166
22153,3001,Photography and Video Editing,Michael Brown,54.3,0,0,2.8,39572,319.11,0.828,1,21.86,5,0.4025782688766114
4378,1606,Public Speaking Mastery,Sophia Anderson,5.2,1,0,3.4,27847,480.17,0.613,1,13.15,6,2.5288461538461537
43751,2114,Networking and System Administration,Dr. Robert Davis,54.3,0,0,4.5,46086,301.98,0.737,1,1.0,7,0.01841620626151013
10523,5711,Ethical Hacking Masterclass,Dr. Robert Davis,82.8,1,1,5.0,30154,44.47,0.497,1,30.46,7,0.36787439613526574
34269,5225,Networking and System Administration,James Clark,76.0,1,2,2.7,25177,373.58,0.813,1,1.0,5,0.013157894736842105
48878,8898,AI for Business Leaders,Michael Brown,46.5,1,2,2.4,30143,183.8,0.798,1,13.45,9,0.289247311827957
4331,1015,Project Management Fundamentals,James Clark,98.8,1,1,3.8,25616,245.47,0.78,1,12.44,9,0.12591093117408908
18110,9023,Graphic Design with Canva,Daniel White,61.2,0,2,4.0,46377,409.31,0.437,1,21.52,1,0.35163398692810455
15538,4867,Python for Beginners,Dr. Robert Davis,92.5,0,0,5.0,34475,212.16,0.78,1,32.26,2,0.3487567567567567
20313,5974,Networking and System Administration,Sophia Anderson,77.8,1,1,4.1,15081,63.29,0.779,1,18.0,4,0.23136246786632392
29010,1880,Mobile App Development with Swift,Sophia Anderson,39.7,0,1,5.0,39928,239.53,0.685,1,34.77,1,0.8758186397984887
15862,5455,Personal Finance and Wealth Building,Jessica Martinez,94.5,1,1,3.9,41240,189.11,0.94,1,6.3,3,0.06666666666666667
21726,2540,Stock Market and Trading Strategies,William Thomas,76.3,1,0,3.6,44340,177.86,0.658,1,7.58,1,0.09934469200524247
33224,1933,DevOps and Continuous Deployment,David Wilson,10.3,0,0,3.2,1760,62.09,0.925,1,30.47,8,2.958252427184466
16086,4448,Personal Finance and Wealth Building,Jessica Martinez,94.7,1,2,4.1,43793,353.44,0.807,0,11.0,8,0.11615628299894402
31445,2282,Graphic Design with Canva,Dr. Robert Davis,64.5,1,0,4.1,21894,336.81,0.725,1,1.0,2,0.015503875968992248
12698,9037,Networking and System Administration,Prof. Emily Johnson,87.1,0,2,3.5,41902,148.73,0.696,0,1.0,0,0.011481056257175661
22109,9250,Fundamentals of Digital Marketing,Michael Brown,32.4,1,0,5.0,18837,223.48,0.85,0,36.21,6,1.1175925925925927
26565,3572,Stock Market and Trading Strategies,Ethan Hall,19.9,0,2,4.0,25401,316.16,0.758,1,23.84,6,1.1979899497487438
558,27,Photography and Video Editing,Dr. Mia Walker,33.7,1,2,4.4,30965,224.43,0.752,0,9.34,5,0.27715133531157266
12750,490,Blockchain and Decentralized Applications,Isabella Scott,68.6,1,0,3.6,15103,179.89,0.667,1,6.53,10,0.09518950437317786
45247,9196,AI for Business Leaders,Emma Harris,34.2,0,0,3.0,3828,437.47,0.901,0,19.76,8,0.5777777777777777
22499,6184,Game Development with Unity,Daniel White,23.9,0,2,2.8,39326,292.84,0.76,1,1.0,2,0.041841004184100423
3991,7589,Python for Beginners,Dr. Robert Davis,79.9,1,2,4.7,48342,346.94,0.791,1,52.12,5,0.6523153942428034
17553,8212,Data Visualization with Tableau,Sophia Anderson,78.5,1,1,4.7,27309,206.22,0.554,1,19.46,5,0.24789808917197453
1368,6914,Game Development with Unity,Dr. John Smith,85.5,0,0,4.3,25138,321.04,0.955,0,22.67,5,0.26514619883040935
11880,2248,Advanced Machine Learning,Daniel White,31.8,1,1,3.0,39954,327.22,0.76,1,1.0,2,0.031446540880503145
9792,3728,Data Visualization with Tableau,Dr. Robert Davis,7.3,1,2,5.0,19727,326.96,0.854,0,11.89,4,1.6287671232876713
8349,7292,Advanced Machine Learning,James Clark,96.0,1,2,3.6,35327,390.7,0.857,1,12.59,4,0.13114583333333332
27956,7329,Fundamentals of Digital Marketing,William Thomas,20.4,1,1,5.0,42788,397.3,0.747,0,35.57,2,1.7436274509803924
4990,5720,Fitness and Nutrition Coaching,Prof. Emily Johnson,68.9,0,2,5.0,14785,384.34,0.915,1,1.0,2,0.014513788098693758
23680,9436,DevOps and Continuous Deployment,Emma Harris,65.0,0,0,3.4,1152,194.94,0.836,1,13.93,4,0.2143076923076923
25624,6412,DevOps and Continuous Deployment,Benjamin Lewis,31.7,1,0,4.1,32080,241.59,0.551,1,25.08,6,0.791167192429022
33699,4098,Data Visualization with Tableau,Charlotte King,72.8,1,2,3.7,1883,388.96,0.633,1,1.0,9,0.013736263736263736
7343,1907,Ethical Hacking Masterclass,Benjamin Lewis,42.0,1,1,4.0,30778,454.88,0.902,1,13.32,8,0.31714285714285717
25701,8653,Project Management Fundamentals,Emma Harris,44.8,1,2,2.8,4527,111.98,0.895,1,34.26,4,0.7647321428571429
30771,1294,Cloud Computing Essentials,Benjamin Lewis,23.6,0,1,2.5,13211,498.25,0.661,1,19.31,4,0.8182203389830508
34050,3755,Photography and Video Editing,Prof. Emily Johnson,48.6,0,1,4.2,2683,90.21,0.904,0,51.42,2,1.0580246913580247
42089,7834,Blockchain and Decentralized Applications,Jessica Martinez,24.1,0,0,2.3,25310,405.12,0.622,1,29.91,2,1.241078838174274
28229,6678,Cybersecurity for Professionals,Dr. Robert Davis,18.5,0,1,5.0,28190,129.12,0.651,1,26.41,5,1.4275675675675676
43043,8940,Blockchain and Decentralized Applications,David Wilson,22.0,0,0,4.0,25845,371.03,0.961,1,1.0,5,0.045454545454545456
14764,3012,Game Development with Unity,William Thomas,42.9,1,1,3.2,26122,422.82,0.916,1,1.0,2,0.023310023310023312
16035,4304,Networking and System Administration,Daniel White,53.4,0,1,3.6,13275,291.63,0.75,1,29.3,2,0.548689138576779
37584,585,Python for Beginners,Daniel White,20.9,1,1,5.0,11174,108.21,0.77,1,1.0,5,0.04784688995215311
16890,6068,Advanced Machine Learning,Ethan Hall,40.0,1,0,4.3,1729,89.76,0.869,1,24.54,4,0.6134999999999999
38992,7667,Fitness and Nutrition Coaching,Ethan Hall,61.9,1,0,3.3,3787,95.33,0.849,1,18.73,4,0.3025848142164782
15391,2214,Game Development with Unity,Emma Harris,69.5,0,0,3.8,13978,420.14,0.96,0,10.89,2,0.1566906474820144
8417,7791,Mobile App Development with Swift,Sophia Anderson,54.6,0,0,4.7,40556,169.13,0.743,1,26.97,8,0.4939560439560439
36607,5804,Fundamentals of Digital Marketing,Prof. Emily Johnson,94.8,1,2,4.9,19768,278.98,0.796,1,30.16,3,0.3181434599156118
29905,6713,Graphic Design with Canva,Dr. Robert Davis,43.8,1,1,2.3,12852,477.11,0.633,1,30.26,9,0.6908675799086759
36821,7574,Public Speaking Mastery,Alexander Young,72.1,1,0,3.7,39009,283.03,0.769,0,9.35,2,0.12968099861303745
29091,8689,Mobile App Development with Swift,Benjamin Lewis,7.0,1,2,3.7,32624,25.9,0.927,1,20.66,6,2.9514285714285715
15857,3215,Cybersecurity for Professionals,Prof. Emily Johnson,26.9,1,0,3.9,41893,277.22,0.702,1,33.34,3,1.2394052044609667
49047,4072,Mobile App Development with Swift,Liam Adams,71.3,1,1,2.3,25087,415.99,0.616,0,7.96,1,0.11164095371669004
45712,6300,Fitness and Nutrition Coaching,Michael Brown,49.3,1,0,1.7,7858,206.03,0.709,0,9.38,7,0.19026369168357002
33510,9243,Cybersecurity for Professionals,Prof. Emily Johnson,90.4,1,0,3.1,20543,124.01,0.816,1,19.37,2,0.2142699115044248
4410,620,Advanced Machine Learning,Emma Harris,51.8,1,1,5.0,27173,255.36,0.821,1,14.36,7,0.27722007722007724
28466,2656,Cloud Computing Essentials,Jessica Martinez,8.6,1,0,2.9,39066,242.3,0.573,0,7.73,5,0.8988372093023257
21838,1754,Photography and Video Editing,Prof. Emily Johnson,89.2,1,2,3.4,47499,115.35,0.781,1,1.0,3,0.011210762331838564
15424,6811,DevOps and Continuous Deployment,Prof. Emily Johnson,10.7,0,1,5.0,29997,113.85,0.605,0,12.4,8,1.1588785046728973
38952,716,Cloud Computing Essentials,James Clark,85.6,1,0,3.7,23528,238.83,1.0,1,21.57,2,0.2519859813084112
9459,8609,Personal Finance and Wealth Building,Dr. Robert Davis,51.3,1,0,3.9,10006,118.29,0.678,1,31.71,3,0.6181286549707603
14697,3713,Ethical Hacking Masterclass,Michael Brown,68.1,0,2,3.5,36735,472.64,0.634,1,35.83,4,0.5261380323054332
17653,2957,Fitness and Nutrition Coaching,Prof. Emily Johnson,38.0,0,0,5.0,36641,214.03,0.761,1,57.98,3,1.5257894736842104
7990,6750,AI for Business Leaders,James Clark,20.7,0,0,4.2,16135,318.17,0.712,1,1.8,5,0.08695652173913045
36449,4336,Data Visualization with Tableau,Isabella Scott,57.6,1,1,4.3,38129,306.48,0.66,1,17.36,6,0.3013888888888889
11221,826,Mobile App Development with Swift,Dr. Robert Davis,63.0,0,2,4.4,33346,216.74,0.826,1,35.3,5,0.5603174603174603
7313,9750,Project Management Fundamentals,Charlotte King,99.6,1,0,3.7,13540,290.97,0.956,1,7.31,7,0.07339357429718875
31620,1482,Public Speaking Mastery,Dr. Robert Davis,59.4,1,1,3.4,25560,193.71,0.953,1,13.15,4,0.2213804713804714
20432,2306,Cloud Computing Essentials,David Wilson,61.3,0,2,4.9,7028,436.54,0.615,0,24.86,4,0.40554649265905385
15928,5442,Advanced Machine Learning,Michael Brown,44.9,1,0,4.2,48257,204.02,0.598,0,33.12,7,0.7376391982182627
42014,2004,Cybersecurity for Professionals,Charlotte King,73.2,0,0,2.8,42606,357.46,0.773,1,3.75,5,0.05122950819672131
18028,7153,Blockchain and Decentralized Applications,David Wilson,85.0,1,1,3.1,36144,404.72,0.92,1,33.5,3,0.3941176470588235
10221,3677,Stock Market and Trading Strategies,Emma Harris,42.4,0,1,3.6,49113,468.62,0.469,1,30.03,5,0.7082547169811321
13218,7365,Advanced Machine Learning,Dr. Mia Walker,49.8,1,1,3.7,32616,418.24,0.872,1,49.54,2,0.9947791164658635
7596,440,Data Visualization with Tableau,Dr. Mia Walker,10.9,0,1,4.6,37954,68.56,0.907,0,1.0,5,0.09174311926605504
42986,7336,Fundamentals of Digital Marketing,Dr. Robert Davis,26.8,1,0,3.8,4690,422.18,0.894,0,40.0,5,1.4925373134328357
31453,510,Stock Market and Trading Strategies,Benjamin Lewis,95.7,1,2,3.8,8497,488.35,0.568,0,21.99,3,0.22978056426332286
42991,5630,Project Management Fundamentals,Isabella Scott,90.3,1,1,4.9,18310,293.62,0.847,1,1.0,6,0.01107419712070875
48581,656,Data Visualization with Tableau,Michael Brown,85.4,1,2,2.9,49773,196.2,0.934,1,16.93,3,0.19824355971896954
13493,4888,Project Management Fundamentals,David Wilson,74.9,0,1,4.6,8676,346.53,0.959,1,13.25,4,0.1769025367156208
42969,88,Advanced Machine Learning,Charlotte King,66.3,1,2,4.1,2891,478.27,0.682,1,13.19,4,0.19894419306184014
12786,6914,Public Speaking Mastery,Jessica Martinez,82.4,1,1,5.0,29515,457.05,0.765,0,26.07,1,0.3163834951456311
26239,7758,DevOps and Continuous Deployment,Benjamin Lewis,94.3,0,1,5.0,31524,457.39,0.671,1,17.09,10,0.18123011664899258
39110,9807,Cybersecurity for Professionals,Alexander Young,32.1,1,0,3.8,2821,153.63,0.85,1,15.05,9,0.4688473520249221
19799,2242,Cybersecurity for Professionals,James Clark,28.3,1,1,4.1,34039,270.94,0.524,1,4.5,5,0.15901060070671377
33,2777,Networking and System Administration,Liam Adams,32.5,1,0,3.5,13388,152.89,0.848,1,26.98,5,0.8301538461538461
39246,9082,Mobile App Development with Swift,Alexander Young,18.0,0,2,3.1,47735,295.0,0.618,1,29.82,5,1.6566666666666667
35050,8801,Ethical Hacking Masterclass,Sophia Anderson,40.0,1,0,4.5,47300,275.75,0.696,1,21.95,7,0.54875
48676,4891,Graphic Design with Canva,Sophia Anderson,98.2,0,1,4.1,19755,210.08,0.687,1,1.0,5,0.010183299389002037
4983,4535,DevOps and Continuous Deployment,Jessica Martinez,47.1,0,0,3.9,30481,280.36,0.626,1,1.0,4,0.021231422505307854
15289,4545,Networking and System Administration,Ethan Hall,99.7,0,0,3.7,21386,331.78,0.789,1,32.23,4,0.3232698094282848
29100,9077,Fitness and Nutrition Coaching,Olivia Taylor,60.7,1,1,4.0,5252,66.1,0.64,1,40.48,4,0.6668863261943986
1290,5391,Ethical Hacking Masterclass,David Wilson,29.1,1,0,4.3,20369,206.47,0.677,0,5.45,10,0.1872852233676976
21485,7783,Photography and Video Editing,Dr. John Smith,98.3,1,2,3.5,21989,132.94,0.764,1,33.15,3,0.33723296032553407
17703,1837,Networking and System Administration,Olivia Taylor,64.1,1,0,3.6,21602,50.61,0.691,1,16.72,5,0.2608424336973479
17848,7937,AI for Business Leaders,Prof. Emily Johnson,18.4,1,0,2.8,2760,278.88,0.796,1,30.51,3,1.6581521739130436
17969,7366,Fundamentals of Digital Marketing,David Wilson,96.3,0,1,4.2,31753,326.52,0.919,0,13.2,7,0.13707165109034267
16954,7125,Graphic Design with Canva,Sophia Anderson,99.5,1,1,2.9,42170,453.36,0.61,1,42.86,5,0.4307537688442211
48460,4935,Fitness and Nutrition Coaching,Liam Adams,92.7,1,0,4.1,36666,69.21,0.766,1,40.11,5,0.4326860841423948
40806,5744,Advanced Machine Learning,Olivia Taylor,64.8,1,2,4.8,28916,162.97,0.844,1,18.99,6,0.29305555555555557
24727,3262,Cybersecurity for Professionals,Emma Harris,20.9,1,0,4.2,16943,382.55,0.587,0,10.69,5,0.5114832535885168
22151,3934,Graphic Design with Canva,Ethan Hall,89.7,0,0,4.5,34754,200.82,0.828,1,16.97,7,0.18918617614269786
7469,7265,Photography and Video Editing,Dr. Robert Davis,94.7,1,0,3.8,11577,431.26,0.639,1,9.85,7,0.10401267159450897
16729,2449,Personal Finance and Wealth Building,Benjamin Lewis,76.6,0,2,3.9,6431,479.57,0.736,1,35.32,10,0.46109660574412537
23863,2238,Personal Finance and Wealth Building,Alexander Young,57.0,1,2,3.2,15540,59.42,0.483,1,53.86,5,0.9449122807017544
1660,4647,Project Management Fundamentals,Prof. Emily Johnson,35.3,0,0,3.2,47087,248.1,0.941,0,16.35,3,0.463172804532578
31927,741,Fundamentals of Digital Marketing,Prof. Emily Johnson,35.1,1,0,4.5,27517,161.86,0.671,1,30.71,4,0.874928774928775
33702,3815,Project Management Fundamentals,Sarah Lee,61.1,1,1,4.6,21593,361.88,0.783,1,13.84,2,0.22651391162029458
31891,5892,Blockchain and Decentralized Applications,Sarah Lee,35.9,1,1,3.4,40220,134.62,0.736,1,26.48,3,0.7376044568245126
4717,3948,Data Visualization with Tableau,Jessica Martinez,57.6,1,0,4.4,34033,336.65,0.613,1,1.0,5,0.017361111111111112
13033,6202,Ethical Hacking Masterclass,Charlotte King,80.1,0,0,4.7,2843,176.46,0.958,0,26.0,6,0.32459425717852686
45323,2921,AI for Business Leaders,James Clark,61.1,0,2,2.8,25249,39.67,0.643,1,10.96,7,0.17937806873977089
38378,1601,Blockchain and Decentralized Applications,Charlotte King,79.4,1,1,4.5,7077,473.07,0.593,0,25.48,8,0.32090680100755664
45203,5653,Cloud Computing Essentials,Ethan Hall,23.8,1,1,4.1,8428,119.28,1.0,1,22.36,5,0.9394957983193277
6747,6968,Game Development with Unity,Dr. Robert Davis,25.7,1,0,4.7,48069,425.96,0.574,1,19.17,3,0.7459143968871597
14711,7800,Ethical Hacking Masterclass,Alexander Young,49.3,1,0,3.9,45006,388.96,0.834,1,23.46,4,0.4758620689655173
3576,5344,Personal Finance and Wealth Building,Sarah Lee,83.6,1,1,3.7,4290,440.67,0.512,1,27.05,8,0.32356459330143544
35320,4318,Cloud Computing Essentials,Isabella Scott,45.7,1,1,3.9,38257,444.17,0.971,0,21.79,3,0.4768052516411378
29915,8340,Public Speaking Mastery,Dr. John Smith,97.4,1,1,3.6,33203,195.23,0.704,0,29.13,2,0.2990759753593429
30191,6264,Photography and Video Editing,David Wilson,45.5,0,0,3.4,7164,27.37,0.864,0,1.0,9,0.02197802197802198
22050,7158,Game Development with Unity,Isabella Scott,80.0,1,2,4.0,19719,103.43,0.773,1,19.0,2,0.2375
23563,6001,Data Visualization with Tableau,Ethan Hall,36.7,1,0,3.5,274,464.68,0.755,0,9.63,9,0.2623978201634877
24550,7964,Advanced Machine Learning,William Thomas,24.1,0,1,3.5,25174,82.83,0.864,1,37.86,4,1.570954356846473
38149,5934,Python for Beginners,Charlotte King,91.5,0,0,3.6,2720,117.02,0.728,1,1.0,4,0.01092896174863388
17396,6197,Project Management Fundamentals,Daniel White,76.4,1,1,4.1,18351,297.35,0.774,1,32.5,5,0.42539267015706805
20551,6011,Advanced Machine Learning,Benjamin Lewis,92.7,0,1,3.7,12439,273.56,0.906,1,9.76,1,0.1052858683926645
23716,7613,Stock Market and Trading Strategies,Ethan Hall,55.0,0,1,3.3,42385,81.52,0.611,1,12.33,8,0.22418181818181818
10501,6911,Project Management Fundamentals,Olivia Taylor,28.8,0,0,3.5,29148,411.45,0.694,1,38.87,8,1.3496527777777776
45752,2393,Cybersecurity for Professionals,Charlotte King,16.5,0,1,3.5,38753,489.75,0.69,1,7.21,2,0.43696969696969695
33629,5157,Graphic Design with Canva,Ethan Hall,94.4,0,0,3.7,40177,469.61,0.617,1,37.19,6,0.3939618644067796
26011,932,Mobile App Development with Swift,Emma Harris,84.7,1,1,3.5,49699,256.01,0.795,0,35.05,4,0.41381345926800467
1440,2055,Data Visualization with Tableau,Dr. John Smith,42.0,1,1,5.0,41713,365.61,0.695,1,20.57,5,0.4897619047619048
36185,4052,Personal Finance and Wealth Building,Dr. Mia Walker,51.5,1,1,4.2,41322,53.61,0.588,1,24.96,3,0.4846601941747573
3954,6469,Graphic Design with Canva,Isabella Scott,52.6,1,0,3.6,30973,122.62,0.755,1,20.15,4,0.3830798479087452
32610,7077,Python for Beginners,Sophia Anderson,86.8,1,0,4.5,11306,158.04,0.58,1,28.32,3,0.3262672811059908
39529,6452,Stock Market and Trading Strategies,Alexander Young,81.5,0,2,4.3,4295,311.04,0.762,0,19.63,8,0.24085889570552146
46434,4439,Graphic Design with Canva,Alexander Young,31.6,1,1,3.2,27446,358.43,0.664,1,18.03,5,0.5705696202531646
42422,7260,Project Management Fundamentals,Dr. Mia Walker,90.1,1,2,3.5,41101,57.61,0.869,1,33.82,7,0.37536071032186463
46100,1253,Game Development with Unity,Olivia Taylor,23.1,1,0,2.8,39027,245.14,0.804,1,28.47,7,1.2324675324675323
23288,7430,Data Visualization with Tableau,Alexander Young,37.0,1,0,4.5,6656,496.6,0.495,1,8.91,5,0.24081081081081082
39384,4473,AI for Business Leaders,James Clark,58.3,0,0,3.3,3622,401.75,0.749,1,13.78,5,0.23636363636363636
16546,2859,Personal Finance and Wealth Building,Prof. Emily Johnson,14.6,0,0,4.1,31995,35.05,0.943,1,33.4,7,2.287671232876712
17442,4360,Fitness and Nutrition Coaching,David Wilson,94.1,1,2,2.3,48269,467.14,0.951,0,18.13,7,0.1926673751328374
